time,exp_pos_0,exp_vel_0,act_pos_0,act_vel_0,exp_pos_1,exp_vel_1,act_pos_1,act_vel_1,exp_pos_2,exp_vel_2,act_pos_2,act_vel_2,exp_pos_3,exp_vel_3,act_pos_3,act_vel_3
0.96,-0.46254,-0.934502,0,0,0.03746,-0.934502,0.1,0,0.53746,-0.934502,0.2,0,1.03746,-0.934502,0.3,0
0.965,-0.467214,-0.935205,0,0,0.0327857,-0.935205,0.1,0,0.532786,-0.935205,0.2,0,1.03279,-0.935205,0.3,0
0.97,-0.471892,-0.935813,0,0,0.0281081,-0.935813,0.1,0,0.528108,-0.935813,0.2,0,1.02811,-0.935813,0.3,0
0.975,-0.476572,-0.936328,0,0,0.0234277,-0.936328,0.1,0,0.523428,-0.936328,0.2,0,1.02343,-0.936328,0.3,0
0.98,-0.481255,-0.93675,0,0,0.018745,-0.93675,0.1,0,0.518745,-0.93675,0.2,0,1.01875,-0.93675,0.3,0
0.985,-0.48594,-0.937078,0,0,0.0140604,-0.937078,0.1,0,0.51406,-0.937078,0.2,0,1.01406,-0.937078,0.3,0
0.99,-0.490626,-0.937313,0,0,0.00937438,-0.937313,0.1,0,0.509374,-0.937313,0.2,0,1.00937,-0.937313,0.3,0
0.995,-0.495313,-0.937453,0,0,0.00468742,-0.937453,0.1,0,0.504687,-0.937453,0.2,0,1.00469,-0.937453,0.3,0
1,-0.5,-0.9375,0,0,-6.10623e-16,-0.9375,0.1,0,0.5,-0.9375,0.2,0,1,-0.9375,0.3,0
1.005,-0.504687,-0.937453,0,0,-0.00468742,-0.937453,0.1,0,0.495313,-0.937453,0.2,0,0.995313,-0.937453,0.3,0
1.01,-0.509374,-0.937313,0,0,-0.00937438,-0.937313,0.1,0,0.490626,-0.937313,0.2,0,0.990626,-0.937313,0.3,0
1.015,-0.51406,-0.937078,0,0,-0.0140604,-0.937078,0.1,0,0.48594,-0.937078,0.2,0,0.98594,-0.937078,0.3,0
1.02,-0.518745,-0.93675,0,0,-0.018745,-0.93675,0.1,0,0.481255,-0.93675,0.2,0,0.981255,-0.93675,0.3,0
1.025,-0.523428,-0.936328,0,0,-0.0234277,-0.936328,0.1,0,0.476572,-0.936328,0.2,0,0.976572,-0.936328,0.3,0
1.03,-0.528108,-0.935813,0,0,-0.0281081,-0.935813,0.1,0,0.471892,-0.935813,0.2,0,0.971892,-0.935813,0.3,0
1.035,-0.532786,-0.935205,0,0,-0.0327857,-0.935205,0.1,0,0.467214,-0.935205,0.2,0,0.967214,-0.935205,0.3,0
1.04,-0.53746,-0.934502,0,0,-0.03746,-0.934502,0.1,0,0.46254,-0.934502,0.2,0,0.96254,-0.934502,0.3,0
1.045,-0.542131,-0.933707,0,0,-0.0421306,-0.933707,0.1,0,0.457869,-0.933707,0.2,0,0.957869,-0.933707,0.3,0
1.05,-0.546797,-0.932818,0,0,-0.0467969,-0.932818,0.1,0,0.453203,-0.932818,0.2,0,0.953203,-0.932818,0.3,0
1.055,-0.551459,-0.931837,0,0,-0.0514586,-0.931837,0.1,0,0.448541,-0.931837,0.2,0,0.948541,-0.931837,0.3,0
1.06,-0.556115,-0.930762,0,0,-0.0561151,-0.930762,0.1,0,0.443885,-0.930762,0.2,0,0.943885,-0.930762,0.3,0
1.065,-0.560766,-0.929595,0,0,-0.0607661,-0.929595,0.1,0,0.439234,-0.929595,0.2,0,0.939234,-0.929595,0.3,0
1.07,-0.565411,-0.928335,0,0,-0.0654109,-0.928335,0.1,0,0.434589,-0.928335,0.2,0,0.934589,-0.928335,0.3,0
1.075,-0.570049,-0.926983,0,0,-0.0700493,-0.926983,0.1,0,0.429951,-0.926983,0.2,0,0.929951,-0.926983,0.3,0
1.08,-0.574681,-0.925538,0,0,-0.0746806,-0.925538,0.1,0,0.425319,-0.925538,0.2,0,0.925319,-0.925538,0.3,0
1.085,-0.579305,-0.924002,0,0,-0.0793045,-0.924002,0.1,0,0.420695,-0.924002,0.2,0,0.920695,-0.924002,0.3,0
1.09,-0.58392,-0.922374,0,0,-0.0839205,-0.922374,0.1,0,0.41608,-0.922374,0.2,0,0.91608,-0.922374,0.3,0
1.095,-0.588528,-0.920654,0,0,-0.0885281,-0.920654,0.1,0,0.411472,-0.920654,0.2,0,0.911472,-0.920654,0.3,0
1.1,-0.593127,-0.918844,0,0,-0.0931269,-0.918844,0.1,0,0.406873,-0.918844,0.2,0,0.906873,-0.918844,0.3,0
1.105,-0.597716,-0.916942,0,0,-0.0977164,-0.916942,0.1,0,0.402284,-0.916942,0.2,0,0.902284,-0.916942,0.3,0
1.11,-0.602296,-0.91495,0,0,-0.102296,-0.91495,0.1,0,0.397704,-0.91495,0.2,0,0.897704,-0.91495,0.3,0
1.115,-0.606866,-0.912867,0,0,-0.106866,-0.912867,0.1,0,0.393134,-0.912867,0.2,0,0.893134,-0.912867,0.3,0
1.12,-0.611425,-0.910694,0,0,-0.111425,-0.910694,0.1,0,0.388575,-0.910694,0.2,0,0.888575,-0.910694,0.3,0
1.125,-0.615973,-0.908432,0,0,-0.115973,-0.908432,0.1,0,0.384027,-0.908432,0.2,0,0.884027,-0.908432,0.3,0
1.13,-0.620509,-0.90608,0,0,-0.120509,-0.90608,0.1,0,0.379491,-0.90608,0.2,0,0.879491,-0.90608,0.3,0
1.135,-0.625033,-0.90364,0,0,-0.125033,-0.90364,0.1,0,0.374967,-0.90364,0.2,0,0.874967,-0.90364,0.3,0
1.14,-0.629545,-0.90111,0,0,-0.129545,-0.90111,0.1,0,0.370455,-0.90111,0.2,0,0.870455,-0.90111,0.3,0
1.145,-0.634044,-0.898493,0,0,-0.134044,-0.898493,0.1,0,0.365956,-0.898493,0.2,0,0.865956,-0.898493,0.3,0
1.15,-0.63853,-0.895787,0,0,-0.13853,-0.895787,0.1,0,0.36147,-0.895787,0.2,0,0.86147,-0.895787,0.3,0
1.155,-0.643002,-0.892994,0,0,-0.143002,-0.892994,0.1,0,0.356998,-0.892994,0.2,0,0.856998,-0.892994,0.3,0
1.16,-0.64746,-0.890114,0,0,-0.14746,-0.890114,0.1,0,0.35254,-0.890114,0.2,0,0.85254,-0.890114,0.3,0
1.165,-0.651903,-0.887148,0,0,-0.151903,-0.887148,0.1,0,0.348097,-0.887148,0.2,0,0.848097,-0.887148,0.3,0
1.17,-0.656331,-0.884096,0,0,-0.156331,-0.884096,0.1,0,0.343669,-0.884096,0.2,0,0.843669,-0.884096,0.3,0
1.175,-0.660744,-0.880957,0,0,-0.160744,-0.880957,0.1,0,0.339256,-0.880957,0.2,0,0.839256,-0.880957,0.3,0
1.18,-0.66514,-0.877734,0,0,-0.16514,-0.877734,0.1,0,0.33486,-0.877734,0.2,0,0.83486,-0.877734,0.3,0
1.185,-0.669521,-0.874426,0,0,-0.169521,-0.874426,0.1,0,0.330479,-0.874426,0.2,0,0.830479,-0.874426,0.3,0
1.19,-0.673885,-0.871034,0,0,-0.173885,-0.871034,0.1,0,0.326115,-0.871034,0.2,0,0.826115,-0.871034,0.3,0
1.195,-0.678231,-0.867559,0,0,-0.178231,-0.867559,0.1,0,0.321769,-0.867559,0.2,0,0.821769,-0.867559,0.3,0
1.2,-0.68256,-0.864,0,0,-0.18256,-0.864,0.1,0,0.31744,-0.864,0.2,0,0.81744,-0.864,0.3,0
1.205,-0.686871,-0.860359,0,0,-0.186871,-0.860359,0.1,0,0.313129,-0.860359,0.2,0,0.813129,-0.860359,0.3,0
1.21,-0.691163,-0.856636,0,0,-0.191163,-0.856636,0.1,0,0.308837,-0.856636,0.2,0,0.808837,-0.856636,0.3,0
1.215,-0.695437,-0.852831,0,0,-0.195437,-0.852831,0.1,0,0.304563,-0.852831,0.2,0,0.804563,-0.852831,0.3,0
1.22,-0.699692,-0.848946,0,0,-0.199692,-0.848946,0.1,0,0.300308,-0.848946,0.2,0,0.800308,-0.848946,0.3,0
1.225,-0.703926,-0.844981,0,0,-0.203926,-0.844981,0.1,0,0.296074,-0.844981,0.2,0,0.796074,-0.844981,0.3,0
1.23,-0.708141,-0.840936,0,0,-0.208141,-0.840936,0.1,0,0.291859,-0.840936,0.2,0,0.791859,-0.840936,0.3,0
1.235,-0.712336,-0.836812,0,0,-0.212336,-0.836812,0.1,0,0.287664,-0.836812,0.2,0,0.787664,-0.836812,0.3,0
1.24,-0.716509,-0.83261,0,0,-0.216509,-0.83261,0.1,0,0.283491,-0.83261,0.2,0,0.783491,-0.83261,0.3,0
1.245,-0.720662,-0.828331,0,0,-0.220662,-0.828331,0.1,0,0.279338,-0.828331,0.2,0,0.779338,-0.828331,0.3,0
1.25,-0.724792,-0.823975,0,0,-0.224792,-0.823975,0.1,0,0.275208,-0.823975,0.2,0,0.775208,-0.823975,0.3,0
1.255,-0.728901,-0.819542,0,0,-0.228901,-0.819542,0.1,0,0.271099,-0.819542,0.2,0,0.771099,-0.819542,0.3,0
1.26,-0.732988,-0.815034,0,0,-0.232988,-0.815034,0.1,0,0.267012,-0.815034,0.2,0,0.767012,-0.815034,0.3,0
1.265,-0.737052,-0.810451,0,0,-0.237052,-0.810451,0.1,0,0.262948,-0.810451,0.2,0,0.762948,-0.810451,0.3,0
1.27,-0.741092,-0.805795,0,0,-0.241092,-0.805795,0.1,0,0.258908,-0.805795,0.2,0,0.758908,-0.805795,0.3,0
1.275,-0.745109,-0.801065,0,0,-0.245109,-0.801065,0.1,0,0.254891,-0.801065,0.2,0,0.754891,-0.801065,0.3,0
1.28,-0.749103,-0.796262,0,0,-0.249103,-0.796262,0.1,0,0.250897,-0.796262,0.2,0,0.750897,-0.796262,0.3,0
1.285,-0.753072,-0.791388,0,0,-0.253072,-0.791388,0.1,0,0.246928,-0.791388,0.2,0,0.746928,-0.791388,0.3,0
1.29,-0.757016,-0.786443,0,0,-0.257016,-0.786443,0.1,0,0.242984,-0.786443,0.2,0,0.742984,-0.786443,0.3,0
1.295,-0.760936,-0.781428,0,0,-0.260936,-0.781428,0.1,0,0.239064,-0.781428,0.2,0,0.739064,-0.781428,0.3,0
1.3,-0.764831,-0.776344,0,0,-0.264831,-0.776344,0.1,0,0.235169,-0.776344,0.2,0,0.735169,-0.776344,0.3,0
1.305,-0.768699,-0.771191,0,0,-0.268699,-0.771191,0.1,0,0.231301,-0.771191,0.2,0,0.731301,-0.771191,0.3,0
1.31,-0.772542,-0.765971,0,0,-0.272542,-0.765971,0.1,0,0.227458,-0.765971,0.2,0,0.727458,-0.765971,0.3,0
1.315,-0.776359,-0.760683,0,0,-0.276359,-0.760683,0.1,0,0.223641,-0.760683,0.2,0,0.723641,-0.760683,0.3,0
1.32,-0.780149,-0.75533,0,0,-0.280149,-0.75533,0.1,0,0.219851,-0.75533,0.2,0,0.719851,-0.75533,0.3,0
1.325,-0.783912,-0.749912,0,0,-0.283912,-0.749912,0.1,0,0.216088,-0.749912,0.2,0,0.716088,-0.749912,0.3,0
1.33,-0.787648,-0.744431,0,0,-0.287648,-0.744431,0.1,0,0.212352,-0.744431,0.2,0,0.712352,-0.744431,0.3,0
1.335,-0.791356,-0.738885,0,0,-0.291356,-0.738885,0.1,0,0.208644,-0.738885,0.2,0,0.708644,-0.738885,0.3,0
1.34,-0.795037,-0.733278,0,0,-0.295037,-0.733278,0.1,0,0.204963,-0.733278,0.2,0,0.704963,-0.733278,0.3,0
1.345,-0.798689,-0.72761,0,0,-0.298689,-0.72761,0.1,0,0.201311,-0.72761,0.2,0,0.701311,-0.72761,0.3,0
1.35,-0.802313,-0.721881,0,0,-0.302313,-0.721881,0.1,0,0.197687,-0.721881,0.2,0,0.697687,-0.721881,0.3,0
1.355,-0.805908,-0.716093,0,0,-0.305908,-0.716093,0.1,0,0.194092,-0.716093,0.2,0,0.694092,-0.716093,0.3,0
1.36,-0.809474,-0.710246,0,0,-0.309474,-0.710246,0.1,0,0.190526,-0.710246,0.2,0,0.690526,-0.710246,0.3,0
1.365,-0.81301,-0.704343,0,0,-0.31301,-0.704343,0.1,0,0.18699,-0.704343,0.2,0,0.68699,-0.704343,0.3,0
1.37,-0.816517,-0.698383,0,0,-0.316517,-0.698383,0.1,0,0.183483,-0.698383,0.2,0,0.683483,-0.698383,0.3,0
1.375,-0.819994,-0.692368,0,0,-0.319994,-0.692368,0.1,0,0.180006,-0.692368,0.2,0,0.680006,-0.692368,0.3,0
1.38,-0.823441,-0.686298,0,0,-0.323441,-0.686298,0.1,0,0.176559,-0.686298,0.2,0,0.676559,-0.686298,0.3,0
1.385,-0.826857,-0.680176,0,0,-0.326857,-0.680176,0.1,0,0.173143,-0.680176,0.2,0,0.673143,-0.680176,0.3,0
1.39,-0.830242,-0.674001,0,0,-0.330242,-0.674001,0.1,0,0.169758,-0.674001,0.2,0,0.669758,-0.674001,0.3,0
1.395,-0.833597,-0.667775,0,0,-0.333597,-0.667775,0.1,0,0.166403,-0.667775,0.2,0,0.666403,-0.667775,0.3,0
1.4,-0.83692,-0.6615,0,0,-0.33692,-0.6615,0.1,0,0.16308,-0.6615,0.2,0,0.66308,-0.6615,0.3,0
1.405,-0.840212,-0.655176,0,0,-0.340212,-0.655176,0.1,0,0.159788,-0.655176,0.2,0,0.659788,-0.655176,0.3,0
1.41,-0.843472,-0.648804,0,0,-0.343472,-0.648804,0.1,0,0.156528,-0.648804,0.2,0,0.656528,-0.648804,0.3,0
1.415,-0.8467,-0.642386,0,0,-0.3467,-0.642386,0.1,0,0.1533,-0.642386,0.2,0,0.6533,-0.642386,0.3,0
1.42,-0.849895,-0.635922,0,0,-0.349895,-0.635922,0.1,0,0.150105,-0.635922,0.2,0,0.650105,-0.635922,0.3,0
1.425,-0.853059,-0.629414,0,0,-0.353059,-0.629414,0.1,0,0.146941,-0.629414,0.2,0,0.646941,-0.629414,0.3,0
1.43,-0.85619,-0.622864,0,0,-0.35619,-0.622864,0.1,0,0.14381,-0.622864,0.2,0,0.64381,-0.622864,0.3,0
1.435,-0.859287,-0.616271,0,0,-0.359287,-0.616271,0.1,0,0.140713,-0.616271,0.2,0,0.640713,-0.616271,0.3,0
1.44,-0.862352,-0.609638,0,0,-0.362352,-0.609638,0.1,0,0.137648,-0.609638,0.2,0,0.637648,-0.609638,0.3,0
1.445,-0.865384,-0.602966,0,0,-0.365384,-0.602966,0.1,0,0.134616,-0.602966,0.2,0,0.634616,-0.602966,0.3,0
1.45,-0.868382,-0.596256,0,0,-0.368382,-0.596256,0.1,0,0.131618,-0.596256,0.2,0,0.631618,-0.596256,0.3,0
1.455,-0.871346,-0.589509,0,0,-0.371346,-0.589509,0.1,0,0.128654,-0.589509,0.2,0,0.628654,-0.589509,0.3,0
1.46,-0.874277,-0.582726,0,0,-0.374277,-0.582726,0.1,0,0.125723,-0.582726,0.2,0,0.625723,-0.582726,0.3,0
1.465,-0.877173,-0.575909,0,0,-0.377173,-0.575909,0.1,0,0.122827,-0.575909,0.2,0,0.622827,-0.575909,0.3,0
1.47,-0.880036,-0.56906,0,0,-0.380036,-0.56906,0.1,0,0.119964,-0.56906,0.2,0,0.619964,-0.56906,0.3,0
1.475,-0.882864,-0.562178,0,0,-0.382864,-0.562178,0.1,0,0.117136,-0.562178,0.2,0,0.617136,-0.562178,0.3,0
1.48,-0.885658,-0.555266,0,0,-0.385658,-0.555266,0.1,0,0.114342,-0.555266,0.2,0,0.614342,-0.555266,0.3,0
1.485,-0.888417,-0.548326,0,0,-0.388417,-0.548326,0.1,0,0.111583,-0.548326,0.2,0,0.611583,-0.548326,0.3,0
1.49,-0.891141,-0.541358,0,0,-0.391141,-0.541358,0.1,0,0.108859,-0.541358,0.2,0,0.608859,-0.541358,0.3,0
1.495,-0.89383,-0.534363,0,0,-0.39383,-0.534363,0.1,0,0.10617,-0.534363,0.2,0,0.60617,-0.534363,0.3,0
1.5,-0.896484,-0.527344,0,0,-0.396484,-0.527344,0.1,0,0.103516,-0.527344,0.2,0,0.603516,-0.527344,0.3,0
1.505,-0.899103,-0.520301,0,0,-0.399103,-0.520301,0.1,0,0.100897,-0.520301,0.2,0,0.600897,-0.520301,0.3,0
1.51,-0.901687,-0.513236,0,0,-0.401687,-0.513236,0.1,0,0.0983127,-0.513236,0.2,0,0.598313,-0.513236,0.3,0
1.515,-0.904236,-0.506151,0,0,-0.404236,-0.506151,0.1,0,0.0957642,-0.506151,0.2,0,0.595764,-0.506151,0.3,0
1.52,-0.906749,-0.499046,0,0,-0.406749,-0.499046,0.1,0,0.0932512,-0.499046,0.2,0,0.593251,-0.499046,0.3,0
1.525,-0.909226,-0.491924,0,0,-0.409226,-0.491924,0.1,0,0.0907737,-0.491924,0.2,0,0.590774,-0.491924,0.3,0
1.53,-0.911668,-0.484786,0,0,-0.411668,-0.484786,0.1,0,0.088332,-0.484786,0.2,0,0.588332,-0.484786,0.3,0
1.535,-0.914074,-0.477633,0,0,-0.414074,-0.477633,0.1,0,0.0859259,-0.477633,0.2,0,0.585926,-0.477633,0.3,0
1.54,-0.916444,-0.470466,0,0,-0.416444,-0.470466,0.1,0,0.0835557,-0.470466,0.2,0,0.583556,-0.470466,0.3,0
1.545,-0.918779,-0.463288,0,0,-0.418779,-0.463288,0.1,0,0.0812213,-0.463288,0.2,0,0.581221,-0.463288,0.3,0
1.55,-0.921077,-0.4561,0,0,-0.421077,-0.4561,0.1,0,0.0789228,-0.4561,0.2,0,0.578923,-0.4561,0.3,0
1.555,-0.92334,-0.448903,0,0,-0.42334,-0.448903,0.1,0,0.0766603,-0.448903,0.2,0,0.57666,-0.448903,0.3,0
1.56,-0.925566,-0.441698,0,0,-0.425566,-0.441698,0.1,0,0.0744338,-0.441698,0.2,0,0.574434,-0.441698,0.3,0
1.565,-0.927757,-0.434489,0,0,-0.427757,-0.434489,0.1,0,0.0722433,-0.434489,0.2,0,0.572243,-0.434489,0.3,0
1.57,-0.929911,-0.427275,0,0,-0.429911,-0.427275,0.1,0,0.0700889,-0.427275,0.2,0,0.570089,-0.427275,0.3,0
1.575,-0.932029,-0.420059,0,0,-0.432029,-0.420059,0.1,0,0.0679706,-0.420059,0.2,0,0.567971,-0.420059,0.3,0
1.58,-0.934112,-0.412842,0,0,-0.434112,-0.412842,0.1,0,0.0658883,-0.412842,0.2,0,0.565888,-0.412842,0.3,0
1.585,-0.936158,-0.405626,0,0,-0.436158,-0.405626,0.1,0,0.0638421,-0.405626,0.2,0,0.563842,-0.405626,0.3,0
1.59,-0.938168,-0.398413,0,0,-0.438168,-0.398413,0.1,0,0.061832,-0.398413,0.2,0,0.561832,-0.398413,0.3,0
1.595,-0.940142,-0.391203,0,0,-0.440142,-0.391203,0.1,0,0.059858,-0.391203,0.2,0,0.559858,-0.391203,0.3,0
1.6,-0.94208,-0.384,0,0,-0.44208,-0.384,0.1,0,0.05792,-0.384,0.2,0,0.55792,-0.384,0.3,0
1.605,-0.943982,-0.376804,0,0,-0.443982,-0.376804,0.1,0,0.056018,-0.376804,0.2,0,0.556018,-0.376804,0.3,0
1.61,-0.945848,-0.369617,0,0,-0.445848,-0.369617,0.1,0,0.0541519,-0.369617,0.2,0,0.554152,-0.369617,0.3,0
1.615,-0.947678,-0.362441,0,0,-0.447678,-0.362441,0.1,0,0.0523218,-0.362441,0.2,0,0.552322,-0.362441,0.3,0
1.62,-0.949472,-0.355278,0,0,-0.449472,-0.355278,0.1,0,0.0505275,-0.355278,0.2,0,0.550528,-0.355278,0.3,0
1.625,-0.951231,-0.348129,0,0,-0.451231,-0.348129,0.1,0,0.048769,-0.348129,0.2,0,0.548769,-0.348129,0.3,0
1.63,-0.952954,-0.340997,0,0,-0.452954,-0.340997,0.1,0,0.0470462,-0.340997,0.2,0,0.547046,-0.340997,0.3,0
1.635,-0.954641,-0.333882,0,0,-0.454641,-0.333882,0.1,0,0.045359,-0.333882,0.2,0,0.545359,-0.333882,0.3,0
1.64,-0.956293,-0.326786,0,0,-0.456293,-0.326786,0.1,0,0.0437073,-0.326786,0.2,0,0.543707,-0.326786,0.3,0
1.645,-0.957909,-0.319713,0,0,-0.457909,-0.319713,0.1,0,0.0420911,-0.319713,0.2,0,0.542091,-0.319713,0.3,0
1.65,-0.95949,-0.312662,0,0,-0.45949,-0.312662,0.1,0,0.0405102,-0.312662,0.2,0,0.54051,-0.312662,0.3,0
1.655,-0.961036,-0.305637,0,0,-0.461036,-0.305637,0.1,0,0.0389644,-0.305637,0.2,0,0.538964,-0.305637,0.3,0
1.66,-0.962546,-0.298638,0,0,-0.462546,-0.298638,0.1,0,0.0374538,-0.298638,0.2,0,0.537454,-0.298638,0.3,0
1.665,-0.964022,-0.291668,0,0,-0.464022,-0.291668,0.1,0,0.035978,-0.291668,0.2,0,0.535978,-0.291668,0.3,0
1.67,-0.965463,-0.284729,0,0,-0.465463,-0.284729,0.1,0,0.034537,-0.284729,0.2,0,0.534537,-0.284729,0.3,0
1.675,-0.966869,-0.277823,0,0,-0.466869,-0.277823,0.1,0,0.0331307,-0.277823,0.2,0,0.533131,-0.277823,0.3,0
1.68,-0.968241,-0.27095,0,0,-0.468241,-0.27095,0.1,0,0.0317587,-0.27095,0.2,0,0.531759,-0.27095,0.3,0
1.685,-0.969579,-0.264114,0,0,-0.469579,-0.264114,0.1,0,0.0304211,-0.264114,0.2,0,0.530421,-0.264114,0.3,0
1.69,-0.970882,-0.257317,0,0,-0.470882,-0.257317,0.1,0,0.0291175,-0.257317,0.2,0,0.529118,-0.257317,0.3,0
1.695,-0.972152,-0.250559,0,0,-0.472152,-0.250559,0.1,0,0.0278479,-0.250559,0.2,0,0.527848,-0.250559,0.3,0
1.7,-0.973388,-0.243844,0,0,-0.473388,-0.243844,0.1,0,0.0266119,-0.243844,0.2,0,0.526612,-0.243844,0.3,0
1.705,-0.974591,-0.237172,0,0,-0.474591,-0.237172,0.1,0,0.0254094,-0.237172,0.2,0,0.525409,-0.237172,0.3,0
1.71,-0.97576,-0.230547,0,0,-0.47576,-0.230547,0.1,0,0.0242401,-0.230547,0.2,0,0.52424,-0.230547,0.3,0
1.715,-0.976896,-0.22397,0,0,-0.476896,-0.22397,0.1,0,0.0231038,-0.22397,0.2,0,0.523104,-0.22397,0.3,0
1.72,-0.978,-0.217442,0,0,-0.478,-0.217442,0.1,0,0.0220003,-0.217442,0.2,0,0.522,-0.217442,0.3,0
1.725,-0.979071,-0.210967,0,0,-0.479071,-0.210967,0.1,0,0.0209293,-0.210967,0.2,0,0.520929,-0.210967,0.3,0
1.73,-0.980109,-0.204546,0,0,-0.480109,-0.204546,0.1,0,0.0198905,-0.204546,0.2,0,0.519891,-0.204546,0.3,0
1.735,-0.981116,-0.198181,0,0,-0.481116,-0.198181,0.1,0,0.0188837,-0.198181,0.2,0,0.518884,-0.198181,0.3,0
1.74,-0.982091,-0.191874,0,0,-0.482091,-0.191874,0.1,0,0.0179086,-0.191874,0.2,0,0.517909,-0.191874,0.3,0
1.745,-0.983035,-0.185628,0,0,-0.483035,-0.185628,0.1,0,0.0169649,-0.185628,0.2,0,0.516965,-0.185628,0.3,0
1.75,-0.983948,-0.179443,0,0,-0.483948,-0.179443,0.1,0,0.0160522,-0.179443,0.2,0,0.516052,-0.179443,0.3,0
1.755,-0.98483,-0.173324,0,0,-0.48483,-0.173324,0.1,0,0.0151704,-0.173324,0.2,0,0.51517,-0.173324,0.3,0
1.76,-0.985681,-0.16727,0,0,-0.485681,-0.16727,0.1,0,0.0143189,-0.16727,0.2,0,0.514319,-0.16727,0.3,0
1.765,-0.986502,-0.161286,0,0,-0.486502,-0.161286,0.1,0,0.0134975,-0.161286,0.2,0,0.513498,-0.161286,0.3,0
1.77,-0.987294,-0.155372,0,0,-0.487294,-0.155372,0.1,0,0.0127059,-0.155372,0.2,0,0.512706,-0.155372,0.3,0
1.775,-0.988056,-0.149532,0,0,-0.488056,-0.149532,0.1,0,0.0119437,-0.149532,0.2,0,0.511944,-0.149532,0.3,0
1.78,-0.98879,-0.143766,0,0,-0.48879,-0.143766,0.1,0,0.0112105,-0.143766,0.2,0,0.51121,-0.143766,0.3,0
1.785,-0.989494,-0.138078,0,0,-0.489494,-0.138078,0.1,0,0.0105059,-0.138078,0.2,0,0.510506,-0.138078,0.3,0
1.79,-0.99017,-0.13247,0,0,-0.49017,-0.13247,0.1,0,0.00982957,-0.13247,0.2,0,0.50983,-0.13247,0.3,0
1.795,-0.990819,-0.126943,0,0,-0.490819,-0.126943,0.1,0,0.00918107,-0.126943,0.2,0,0.509181,-0.126943,0.3,0
1.8,-0.99144,-0.1215,0,0,-0.49144,-0.1215,0.1,0,0.00856,-0.1215,0.2,0,0.50856,-0.1215,0.3,0
1.805,-0.992034,-0.116144,0,0,-0.492034,-0.116144,0.1,0,0.00796593,-0.116144,0.2,0,0.507966,-0.116144,0.3,0
1.81,-0.992602,-0.110876,0,0,-0.492602,-0.110876,0.1,0,0.00739842,-0.110876,0.2,0,0.507398,-0.110876,0.3,0
1.815,-0.993143,-0.105698,0,0,-0.493143,-0.105698,0.1,0,0.00685702,-0.105698,0.2,0,0.506857,-0.105698,0.3,0
1.82,-0.993659,-0.100614,0,0,-0.493659,-0.100614,0.1,0,0.00634128,-0.100614,0.2,0,0.506341,-0.100614,0.3,0
1.825,-0.994149,-0.0956254,0,0,-0.494149,-0.0956254,0.1,0,0.00585072,-0.0956254,0.2,0,0.505851,-0.0956254,0.3,0
1.83,-0.994615,-0.0907343,0,0,-0.494615,-0.0907343,0.1,0,0.00538486,-0.0907343,0.2,0,0.505385,-0.0907343,0.3,0
1.835,-0.995057,-0.0859432,0,0,-0.495057,-0.0859432,0.1,0,0.00494321,-0.0859432,0.2,0,0.504943,-0.0859432,0.3,0
1.84,-0.995475,-0.0812544,0,0,-0.495475,-0.0812544,0.1,0,0.00452526,-0.0812544,0.2,0,0.504525,-0.0812544,0.3,0
1.845,-0.99587,-0.0766703,0,0,-0.49587,-0.0766703,0.1,0,0.00413049,-0.0766703,0.2,0,0.50413,-0.0766703,0.3,0
1.85,-0.996242,-0.0721934,0,0,-0.496242,-0.0721934,0.1,0,0.00375838,-0.0721934,0.2,0,0.503758,-0.0721934,0.3,0
1.855,-0.996592,-0.0678258,0,0,-0.496592,-0.0678258,0.1,0,0.00340838,-0.0678258,0.2,0,0.503408,-0.0678258,0.3,0
1.86,-0.99692,-0.0635702,0,0,-0.49692,-0.0635702,0.1,0,0.00307993,-0.0635702,0.2,0,0.50308,-0.0635702,0.3,0
1.865,-0.997228,-0.0594287,0,0,-0.497228,-0.0594287,0.1,0,0.00277249,-0.0594287,0.2,0,0.502772,-0.0594287,0.3,0
1.87,-0.997515,-0.055404,0,0,-0.497515,-0.055404,0.1,0,0.00248545,-0.055404,0.2,0,0.502485,-0.055404,0.3,0
1.875,-0.997782,-0.0514984,0,0,-0.497782,-0.0514984,0.1,0,0.00221825,-0.0514984,0.2,0,0.502218,-0.0514984,0.3,0
1.88,-0.99803,-0.0477144,0,0,-0.49803,-0.0477144,0.1,0,0.00197027,-0.0477144,0.2,0,0.50197,-0.0477144,0.3,0
1.885,-0.998259,-0.0440544,0,0,-0.498259,-0.0440544,0.1,0,0.0017409,-0.0440544,0.2,0,0.501741,-0.0440544,0.3,0
1.89,-0.99847,-0.040521,0,0,-0.49847,-0.040521,0.1,0,0.00152951,-0.040521,0.2,0,0.50153,-0.040521,0.3,0
1.895,-0.998665,-0.0371166,0,0,-0.498665,-0.0371166,0.1,0,0.00133547,-0.0371166,0.2,0,0.501335,-0.0371166,0.3,0
1.9,-0.998842,-0.0338438,0,0,-0.498842,-0.0338438,0.1,0,0.00115813,-0.0338438,0.2,0,0.501158,-0.0338438,0.3,0
1.905,-0.999003,-0.030705,0,0,-0.499003,-0.030705,0.1,0,0.00099681,-0.030705,0.2,0,0.500997,-0.030705,0.3,0
