time,expected_pos,expected_vel,actual_pos,actual_vel,error_pos,error_vel
1.695,-3.05256,-0.786756,-3.05695,-0.962252,0.00439668,0.175497
1.7,-3.05644,-0.765669,-3.06115,-0.947346,0.00471184,0.181677
1.705,-3.06021,-0.744721,-3.06497,-0.935395,0.00475062,0.190674
1.71,-3.06389,-0.723918,-3.06802,-0.911453,0.00413084,0.187535
1.715,-3.06745,-0.703265,-3.07145,-0.882579,0.00399618,0.179314
1.72,-3.07092,-0.682769,-3.07488,-0.866848,0.00396439,0.184079
1.725,-3.07428,-0.662437,-3.07794,-0.84683,0.0036532,0.184393
1.73,-3.07754,-0.642274,-3.08442,-0.805419,0.00687648,0.163145
1.735,-3.08071,-0.622288,-3.08709,-0.782753,0.00638543,0.160465
1.74,-3.08377,-0.602485,-3.09091,-0.77554,0.00713827,0.173055
1.745,-3.08673,-0.582871,-3.09319,-0.757327,0.00646378,0.174456
1.75,-3.0896,-0.563452,-3.0951,-0.726283,0.00550541,0.16283
1.755,-3.09237,-0.544236,-3.09892,-0.71446,0.00655097,0.170224
1.76,-3.09504,-0.525229,-3.10197,-0.709681,0.00693011,0.184452
1.765,-3.09762,-0.506438,-3.10578,-0.658578,0.00816573,0.15214
1.77,-3.1001,-0.487869,-3.10884,-0.654991,0.00873182,0.167122
1.775,-3.1025,-0.469529,-3.11112,-0.638576,0.00862724,0.169047
1.78,-3.1048,-0.451426,-3.11227,-0.607686,0.00746936,0.15626
1.785,-3.10701,-0.433565,-3.11418,-0.585745,0.00716433,0.15218
1.79,-3.10914,-0.415954,-3.11799,-0.586511,0.00885534,0.170557
1.795,-3.11117,-0.3986,-3.11913,-0.563757,0.00796347,0.165157
1.8,-3.11312,-0.38151,-3.11952,-0.525697,0.00639477,0.144187
1.805,-3.11499,-0.364691,-3.12448,-0.508232,0.00948849,0.143541
1.81,-3.11677,-0.348149,-3.12638,-0.490376,0.00961386,0.142227
1.815,-3.11847,-0.331893,-3.126,-0.452327,0.0075324,0.120434
1.82,-3.12009,-0.315928,-3.12715,-0.423944,0.00705738,0.108016
1.825,-3.12163,-0.300264,-3.12943,-0.423308,0.00780585,0.123044
1.83,-3.12309,-0.284906,-3.1321,-0.431527,0.00901334,0.146621
1.835,-3.12448,-0.269862,-3.13287,-0.41255,0.0083895,0.142688
1.84,-3.12579,-0.255139,-3.13325,-0.38668,0.0074586,0.131541
1.845,-3.12703,-0.240745,-3.13439,-0.367792,0.00736344,0.127047
1.85,-3.1282,-0.226687,-3.13554,-0.350793,0.00733941,0.124106
1.855,-3.1293,-0.212973,-3.13706,-0.317622,0.00776628,0.104649
1.86,-3.13033,-0.19961,-3.13706,-0.317622,0.00673497,0.118012
1.865,-3.13129,-0.186606,-3.13859,-0.286211,0.00729546,0.0996052
1.87,-3.1322,-0.173969,-3.13897,-0.27151,0.00677565,0.0975412
1.875,-3.13303,-0.161705,-3.1405,-0.265604,0.0074625,0.103899
1.88,-3.13381,-0.149823,-3.14126,-0.258824,0.00744678,0.109001
1.885,-3.13453,-0.138331,-3.14202,-0.251256,0.0074895,0.112926
1.89,-3.1352,-0.127236,-3.14279,-0.24005,0.00758869,0.112814
1.895,-3.13581,-0.116546,-3.14279,-0.222639,0.0069794,0.106092
1.9,-3.13636,-0.106269,-3.14317,-0.205503,0.00680401,0.0992336
1.905,-3.13687,-0.0964136,-3.14393,-0.194476,0.00706042,0.0980629
1.91,-3.13733,-0.0869867,-3.14431,-0.173863,0.00698357,0.0868764
1.915,-3.13774,-0.0779967,-3.14431,-0.158675,0.00657129,0.0806778
1.92,-3.13811,-0.0694518,-3.14469,-0.14647,0.00658433,0.0770184
1.925,-3.13844,-0.0613599,-3.14469,-0.135486,0.00625749,0.0741263
1.93,-3.13872,-0.0537294,-3.14469,-0.124135,0.00596996,0.0704061
1.935,-3.13897,-0.0465682,-3.14469,-0.110989,0.00571941,0.0644209
1.94,-3.13919,-0.0398848,-3.14469,-0.0991574,0.00550348,0.0592726
1.945,-3.13937,-0.0336872,-3.14469,-0.0885088,0.00531976,0.0548216
1.95,-3.13953,-0.027984,-3.14469,-0.0789251,0.00516579,0.0509411
1.955,-3.13965,-0.0227834,-3.14431,-0.062537,0.00465761,0.0397536
1.96,-3.13976,-0.0180939,-3.14431,-0.0555505,0.00455563,0.0374566
1.965,-3.13984,-0.0139239,-3.14431,-0.0507281,0.0044758,0.0368042
1.97,-3.1399,-0.010282,-3.14431,-0.0478531,0.00441551,0.0375712
1.975,-3.13994,-0.00717654,-3.14431,-0.0389806,0.00437209,0.0318041
1.98,-3.13997,-0.00461627,-3.14431,-0.0358152,0.00434284,0.0311989
1.985,-3.13999,-0.00260978,-3.14431,-0.0315009,0.004325,0.0288911
1.99,-3.14,-0.00116575,-3.14431,-0.0290834,0.0043158,0.0279176
1.995,-3.14,-0.000292905,-3.14431,-0.0283729,0.00431239,0.02808
2,-3.14,0,-3.14393,-0.0248028,0.00393044,0.0248028
2,-3.14,0,-3.14393,-0.0230551,0.00393044,0.0230551
2.005,-3.14,0.000199623,-3.14393,-0.0214822,0.00393077,0.0216819
2.01,-3.14,0.000794495,-3.14393,-0.0186012,0.00393309,0.0193957
2.015,-3.13999,0.00177864,-3.14355,-0.0123559,0.00355789,0.0141346
2.02,-3.13998,0.00314612,-3.14393,-0.0103875,0.00395152,0.0135337
2.025,-3.13996,0.00489102,-3.14393,-0.00861599,0.00397145,0.013507
2.03,-3.13993,0.00700745,-3.14355,-0.008487,0.00361958,0.0154945
2.035,-3.13989,0.00948956,-3.14355,-0.00837092,0.00366067,0.0178605
2.04,-3.13983,0.0123315,-3.14355,-0.00826644,0.00371507,0.020598
2.045,-3.13976,0.0155276,-3.14355,-0.00670699,0.00378457,0.0222346
2.05,-3.13968,0.0190719,-3.14355,-0.0067689,0.00387093,0.0258408
2.055,-3.13957,0.0229588,-3.14355,-0.00682463,0.00397586,0.0297835
2.06,-3.13945,0.0271826,-3.14355,-0.00687478,0.00410108,0.0340574
2.065,-3.1393,0.0317376,-3.14355,-0.00691991,0.00424824,0.0386575
2.07,-3.13913,0.0366181,-3.14355,-0.00846232,0.00441899,0.0450804
2.075,-3.13893,0.0418186,-3.14355,-0.0083487,0.00461495,0.0501673
2.08,-3.13871,0.0473334,-3.14317,-0.00678102,0.00445623,0.0541144
2.085,-3.13846,0.053157,-3.14317,-0.00830076,0.00470733,0.0614578
2.09,-3.13818,0.0592839,-3.14317,-0.00673788,0.00498831,0.0660218
2.095,-3.13787,0.0657086,-3.14317,-0.00386606,0.00530067,0.0695747
2.1,-3.13752,0.0724256,-3.14317,-0.00274665,0.00564588,0.0751723
2.105,-3.13714,0.0794295,-3.14317,-0.00173919,0.0060254,0.0811687
2.11,-3.13673,0.086715,-3.14317,-0.00148183,0.00644065,0.0881968
2.115,-3.13627,0.0942765,-3.14317,-0.00206626,0.00689301,0.0963428
2.12,-3.13578,0.102109,-3.14279,-0.00112683,0.00700239,0.103236
2.125,-3.13525,0.110207,-3.14279,0.00118388,0.00753307,0.109023
2.13,-3.13468,0.118565,-3.14279,0.0017983,0.00810489,0.116766
2.135,-3.13407,0.127177,-3.1424,0.00235127,0.00833767,0.124826
2.14,-3.13341,0.13604,-3.1424,0.00284895,0.00899562,0.133191
2.145,-3.13271,0.145147,-3.1424,0.00476208,0.00969848,0.140385
2.15,-3.13196,0.154494,-3.14202,0.0108175,0.010066,0.143676
2.155,-3.13116,0.164075,-3.14202,0.0104685,0.0108623,0.153606
2.16,-3.13032,0.173884,-3.14164,0.0130849,0.0113257,0.160799
2.165,-3.12942,0.183918,-3.14126,0.0169049,0.0118386,0.167013
2.17,-3.12848,0.194171,-3.14126,0.0174124,0.0127838,0.176759
2.175,-3.12748,0.204638,-3.14126,0.0178692,0.0137807,0.186769
2.18,-3.12643,0.215314,-3.14088,0.0182803,0.014449,0.197034
2.185,-3.12533,0.226194,-3.1405,0.0201156,0.0151712,0.206079
2.19,-3.12417,0.237274,-3.1405,0.0217673,0.0163298,0.215506
2.195,-3.12295,0.248547,-3.14012,0.024719,0.0171628,0.223828
2.2,-3.12168,0.26001,-3.13973,0.0303058,0.0180527,0.229704
2.205,-3.12035,0.271657,-3.13783,0.0496763,0.0174744,0.221981
2.21,-3.11896,0.283485,-3.13745,0.0600936,0.0184807,0.223391
2.215,-3.11752,0.295487,-3.13668,0.0694691,0.0191651,0.226018
2.22,-3.11601,0.30766,-3.13516,0.0866982,0.0191471,0.220961
2.225,-3.11444,0.319998,-3.13363,0.1066,0.0191903,0.213398
2.23,-3.11281,0.332497,-3.13287,0.114255,0.0200585,0.218241
2.235,-3.11112,0.345152,-3.13287,0.109423,0.0217525,0.235729
2.24,-3.10936,0.357959,-3.13096,0.122657,0.0216029,0.235302
2.245,-3.10754,0.370912,-3.12982,0.140428,0.0222806,0.230485
2.25,-3.10565,0.384009,-3.12676,0.168179,0.0211161,0.21583
2.255,-3.1037,0.397243,-3.12448,0.191654,0.0207804,0.205589
2.26,-3.10168,0.410611,-3.12333,0.19813,0.0216555,0.21248
2.265,-3.09959,0.424107,-3.12371,0.183446,0.0241237,0.240662
2.27,-3.09743,0.437728,-3.12257,0.177556,0.0251339,0.260173
2.275,-3.09521,0.45147,-3.12028,0.195698,0.025068,0.255772
2.28,-3.09292,0.465327,-3.11723,0.223747,0.0243082,0.24158
2.285,-3.09056,0.479295,-3.1157,0.241666,0.0251438,0.23763
2.29,-3.08813,0.493371,-3.11494,0.237279,0.0268125,0.256091
2.295,-3.08562,0.507549,-3.11418,0.228936,0.0285518,0.278613
2.3,-3.08305,0.521826,-3.11265,0.236079,0.0295993,0.285746
2.305,-3.08041,0.536197,-3.1096,0.263021,0.0291926,0.273176
2.31,-3.07769,0.550658,-3.1054,0.292828,0.0277135,0.25783
2.315,-3.0749,0.565205,-3.10502,0.280395,0.0301217,0.28481
2.32,-3.07204,0.579834,-3.10235,0.292648,0.030314,0.287185
2.325,-3.0691,0.59454,-3.09815,0.335911,0.0290527,0.258629
2.33,-3.06609,0.609321,-3.09663,0.349939,0.0305365,0.259381
2.335,-3.06301,0.62417,-3.09586,0.340587,0.0328572,0.283584
2.34,-3.05985,0.639086,-3.09396,0.342426,0.034108,0.29666
2.345,-3.05662,0.654062,-3.08938,0.380711,0.0327632,0.273352
2.35,-3.05331,0.669097,-3.08671,0.393189,0.0334008,0.275907
2.355,-3.04993,0.684185,-3.08671,0.37072,0.036784,0.313465
2.36,-3.04647,0.699323,-3.07794,0.425632,0.0314689,0.273691
2.365,-3.04293,0.714507,-3.07679,0.432153,0.0338591,0.282354
2.37,-3.03932,0.729733,-3.07641,0.414579,0.0370882,0.315153
2.375,-3.03563,0.744997,-3.07183,0.435392,0.0361974,0.309604
2.38,-3.03187,0.760295,-3.06649,0.487824,0.03462,0.272471
2.385,-3.02803,0.775625,-3.0642,0.504243,0.036171,0.271381
2.39,-3.02411,0.790981,-3.06268,0.492647,0.0385616,0.298334
2.395,-3.02012,0.806361,-3.06001,0.495397,0.0398846,0.310963
2.4,-3.01605,0.82176,-3.05467,0.530107,0.0386144,0.291653
2.405,-3.0119,0.837175,-3.05047,0.561345,0.0385646,0.27583
2.41,-3.00768,0.852603,-3.04589,0.547218,0.0382114,0.305386
2.415,-3.00338,0.86804,-3.04131,0.573815,0.0379354,0.294225
2.42,-2.999,0.883482,-3.0375,0.600682,0.0384995,0.2828
2.425,-2.99454,0.898926,-3.03445,0.602886,0.0399037,0.296041
2.43,-2.99001,0.914369,-3.03139,0.601938,0.0413852,0.312431
2.435,-2.9854,0.929806,-3.02682,0.624528,0.041418,0.305278
2.44,-2.98071,0.945235,-3.02224,0.644859,0.041528,0.300375
2.445,-2.97595,0.960651,-3.01537,0.658527,0.0394262,0.302124
2.45,-2.97111,0.976053,-3.01118,0.671063,0.0400718,0.30499
2.455,-2.96619,0.991436,-3.00622,0.695532,0.0400315,0.295905
2.46,-2.96119,1.0068,-3.00202,0.710228,0.0408309,0.29657
2.465,-2.95612,1.02213,-2.99821,0.717593,0.0420885,0.30454
2.47,-2.95097,1.03744,-2.99477,0.722757,0.0438043,0.314684
2.475,-2.94574,1.05272,-2.98981,0.742057,0.0440706,0.310661
2.48,-2.94044,1.06796,-2.98562,0.7521,0.0451761,0.315859
2.485,-2.93506,1.08316,-2.98028,0.762605,0.0452134,0.320558
2.49,-2.92961,1.09833,-2.97646,0.776454,0.0468524,0.321871
2.495,-2.92408,1.11344,-2.97112,0.79478,0.0470413,0.318664
2.5,-2.91848,1.12852,-2.96235,0.817618,0.0438724,0.310897
2.505,-2.9128,1.14354,-2.95663,0.834758,0.0438305,0.308779
2.51,-2.90704,1.15851,-2.95167,0.850183,0.0446256,0.308322
2.515,-2.90121,1.17342,-2.94671,0.869927,0.0454963,0.30349
2.52,-2.89531,1.18827,-2.94213,0.88037,0.0468229,0.3079
2.525,-2.88933,1.20306,-2.93679,0.894165,0.0474607,0.308896
2.53,-2.88328,1.21779,-2.93183,0.90658,0.0485537,0.311207
2.535,-2.87715,1.23245,-2.92725,0.916289,0.0501017,0.316157
2.54,-2.87095,1.24703,-2.91581,0.946516,0.0448563,0.300518
2.545,-2.86468,1.26155,-2.91047,0.959557,0.0457872,0.301992
2.55,-2.85834,1.27599,-2.90551,0.971294,0.047172,0.304694
2.555,-2.85192,1.29035,-2.89979,0.981857,0.0478649,0.30849
2.56,-2.84543,1.30463,-2.89406,0.997225,0.0486303,0.307402
2.565,-2.83888,1.31882,-2.88796,1.00812,0.0490854,0.310696
2.57,-2.83225,1.33293,-2.88262,1.01647,0.0503743,0.316458
2.575,-2.82555,1.34695,-2.87728,1.02838,0.0517334,0.31857
2.58,-2.81878,1.36087,-2.86469,1.05005,0.0459145,0.310819
2.585,-2.81194,1.37471,-2.85935,1.06593,0.0474129,0.308777
2.59,-2.80503,1.38844,-2.85363,1.07289,0.0485978,0.315552
2.595,-2.79805,1.40208,-2.84638,1.08941,0.0483262,0.312666
2.6,-2.79101,1.41561,-2.84066,1.10428,0.0496484,0.311332
2.605,-2.7839,1.42904,-2.83494,1.11326,0.0510381,0.315775
2.61,-2.77672,1.44236,-2.82921,1.12135,0.0524946,0.32101
2.615,-2.76947,1.45558,-2.81624,1.14778,0.0467695,0.307793
2.62,-2.76216,1.46868,-2.81014,1.15828,0.0479766,0.310399
2.625,-2.75479,1.48167,-2.80327,1.16919,0.0484861,0.312475
2.63,-2.74735,1.49454,-2.79641,1.18634,0.0490602,0.308201
2.635,-2.73984,1.50729,-2.78954,1.20177,0.0496984,0.305523
2.64,-2.73227,1.51993,-2.78344,1.21126,0.051163,0.308663
2.645,-2.72464,1.53244,-2.77695,1.22274,0.052309,0.3097
2.65,-2.71695,1.54483,-2.76894,1.236,0.0519913,0.308829
2.655,-2.70919,1.55708,-2.7636,1.24646,0.0544055,0.310622
2.66,-2.70138,1.56922,-2.75635,1.25735,0.0549725,0.311868
2.665,-2.6935,1.58121,-2.74949,1.26714,0.0559821,0.314071
2.67,-2.68557,1.59308,-2.74262,1.27596,0.0570515,0.317121
2.675,-2.67757,1.60481,-2.72774,1.30379,0.050169,0.301028
2.68,-2.66952,1.61641,-2.72126,1.31626,0.0517371,0.300143
2.685,-2.66141,1.62786,-2.71401,1.32603,0.0525999,0.301833
2.69,-2.65324,1.63918,-2.70523,1.34068,0.0519928,0.298497
2.695,-2.64502,1.65035,-2.69913,1.35093,0.0541131,0.299414
2.7,-2.63674,1.66138,-2.6915,1.35723,0.0547631,0.304143
2.705,-2.6284,1.67226,-2.68387,1.37023,0.0554679,0.302029
2.71,-2.62002,1.68299,-2.67624,1.38632,0.0562267,0.29667
2.715,-2.61157,1.69357,-2.66976,1.39494,0.0581831,0.298631
2.72,-2.60308,1.704,-2.66213,1.4027,0.0590477,0.301303
2.725,-2.59453,1.71428,-2.64649,1.42725,0.0519523,0.28703
2.73,-2.58594,1.7244,-2.63809,1.43617,0.0521567,0.288229
2.735,-2.57729,1.73437,-2.63123,1.44567,0.0539372,0.288697
2.74,-2.56859,1.74417,-2.62245,1.46301,0.0538598,0.281166
2.745,-2.55985,1.75382,-2.61482,1.47715,0.0549755,0.276674
2.75,-2.55106,1.76331,-2.60796,1.48108,0.056901,0.282226
2.755,-2.54222,1.77263,-2.5988,1.49048,0.0565856,0.282147
2.76,-2.53333,1.78179,-2.59079,1.50334,0.0574608,0.278449
2.765,-2.5244,1.79078,-2.57629,1.51155,0.0518965,0.279228
2.77,-2.51542,1.7996,-2.56752,1.52377,0.0520987,0.275838
2.775,-2.5064,1.80826,-2.55951,1.53183,0.0531076,0.276431
2.78,-2.49734,1.81674,-2.54997,1.54202,0.0526334,0.274729
2.785,-2.48824,1.82506,-2.54196,1.55558,0.0537271,0.269479
2.79,-2.47909,1.8332,-2.53319,1.56486,0.054099,0.268343
2.795,-2.4699,1.84117,-2.5267,1.56881,0.0568,0.272357
2.8,-2.46068,1.84896,-2.51755,1.58116,0.0568702,0.267799
2.805,-2.45141,1.85658,-2.50992,1.58935,0.0585037,0.26723
2.81,-2.44211,1.86401,-2.50114,1.59378,0.0590315,0.270232
2.815,-2.43277,1.87127,-2.48436,1.61382,0.0515851,0.257452
2.82,-2.4234,1.87835,-2.47597,1.62313,0.0525669,0.255217
2.825,-2.41399,1.88525,-2.46719,1.63152,0.0532022,0.253732
2.83,-2.40455,1.89196,-2.45804,1.63613,0.053489,0.255833
2.835,-2.39507,1.8985,-2.45003,1.64028,0.0549544,0.258213
2.84,-2.38556,1.90484,-2.4424,1.64695,0.0568334,0.257893
2.845,-2.37602,1.91101,-2.43248,1.65588,0.0564549,0.255125
2.85,-2.36645,1.91698,-2.42371,1.65953,0.0572512,0.257459
2.855,-2.35685,1.92277,-2.41607,1.6628,0.0592203,0.25997
2.86,-2.34723,1.92838,-2.40654,1.67015,0.0593115,0.258226
2.865,-2.33757,1.93379,-2.38975,1.68301,0.0521824,0.250784
2.87,-2.32789,1.93901,-2.37945,1.69566,0.0515647,0.243355
2.875,-2.31818,1.94404,-2.37221,1.70411,0.0540245,0.239931
2.88,-2.30845,1.94889,-2.36229,1.71172,0.0538387,0.237162
2.885,-2.29869,1.95354,-2.3539,1.71857,0.0552025,0.234961
2.89,-2.28891,1.95799,-2.3455,1.72034,0.0565891,0.237649
2.895,-2.27911,1.96226,-2.33673,1.7234,0.057616,0.238855
2.9,-2.26929,1.96633,-2.32757,1.73055,0.0582823,0.235778
2.905,-2.25945,1.9702,-2.31727,1.73698,0.057823,0.23322
2.91,-2.24959,1.97388,-2.3085,1.74277,0.0589095,0.23111
2.915,-2.23971,1.97736,-2.29095,1.75428,0.0512401,0.223083
2.92,-2.22982,1.98065,-2.2818,1.75834,0.0519799,0.222312
2.925,-2.21991,1.98374,-2.27226,1.76346,0.0523543,0.220284
2.93,-2.20998,1.98664,-2.26348,1.76953,0.0535055,0.217106
2.935,-2.20004,1.98933,-2.25471,1.77793,0.0546717,0.211407
2.94,-2.19009,1.99183,-2.24632,1.78255,0.0562324,0.20928
2.945,-2.18012,1.99413,-2.23716,1.78671,0.0570421,0.207417
2.95,-2.17015,1.99623,-2.22725,1.79046,0.0570999,0.205771
2.955,-2.16016,1.99813,-2.20932,1.79408,0.0491559,0.204051
2.96,-2.15016,1.99984,-2.19902,1.79709,0.0488512,0.202744
2.965,-2.14016,2.00134,-2.191,1.7998,0.0508433,0.201538
2.97,-2.13015,2.00264,-2.18032,1.80224,0.0501722,0.200403
2.975,-2.12014,2.00374,-2.17193,1.80297,0.051795,0.200777
2.98,-2.11011,2.00465,-2.16316,1.80362,0.0530422,0.201023
2.985,-2.10009,2.00535,-2.15438,1.80714,0.0542935,0.198204
2.99,-2.09006,2.00585,-2.14446,1.81324,0.0544033,0.192607
2.995,-2.08003,2.00615,-2.12692,1.814,0.0468858,0.192149
3,-2.07,2.00625,-2.117,1.81502,0.0469987,0.191232
3.005,-2.05997,2.00615,-2.10822,1.8174,0.048256,0.18875
3.01,-2.04994,2.00585,-2.09983,1.82101,0.0498937,0.184841
3.015,-2.03991,2.00535,-2.08991,1.82719,0.0500036,0.178162
3.02,-2.02989,2.00465,-2.07961,1.82835,0.0497289,0.176295
3.025,-2.01986,2.00374,-2.07084,1.83086,0.0509752,0.17288
3.03,-2.00985,2.00264,-2.0613,1.83019,0.0514545,0.172446
3.035,-1.99984,2.00134,-2.05291,1.83106,0.0530722,0.17028
3.04,-1.98984,1.99984,-2.04337,1.8289,0.0535385,0.170931
3.045,-1.97984,1.99813,-2.03498,1.8255,0.0551412,0.172631
3.05,-1.96985,1.99623,-2.01591,1.82818,0.0460527,0.168051
3.055,-1.95988,1.99413,-2.00637,1.82631,0.046492,0.167816
3.06,-1.94991,1.99183,-1.99645,1.8261,0.0465387,0.16573
3.065,-1.93996,1.98933,-1.98844,1.82737,0.0484809,0.161959
3.07,-1.93002,1.98664,-1.97929,1.82852,0.0492656,0.158118
3.075,-1.92009,1.98374,-1.96975,1.83248,0.0496539,0.151262
3.08,-1.91018,1.98065,-1.96097,1.83312,0.0507912,0.147537
3.085,-1.90029,1.97736,-1.95029,1.83076,0.0500052,0.146608
3.09,-1.89041,1.97388,-1.94228,1.8301,0.0518725,0.143782
3.095,-1.88055,1.9702,-1.93236,1.82951,0.0518146,0.140694
3.1,-1.87071,1.96633,-1.92397,1.82458,0.0532627,0.141748
3.105,-1.86089,1.96226,-1.9152,1.82454,0.0543104,0.137718
3.11,-1.85109,1.95799,-1.90604,1.82597,0.0549558,0.132026
3.115,-1.84131,1.95354,-1.88773,1.82563,0.0464242,0.127909
3.12,-1.83155,1.94889,-1.87858,1.82402,0.0470251,0.124869
3.125,-1.82182,1.94404,-1.86904,1.8211,0.0472207,0.122942
3.13,-1.81211,1.93901,-1.8595,1.81994,0.0473917,0.119067
3.135,-1.80243,1.93379,-1.85187,1.8189,0.0494444,0.114886
3.14,-1.79277,1.92838,-1.84196,1.81503,0.0491817,0.113341
3.145,-1.78315,1.92277,-1.83318,1.81009,0.0500358,0.112686
3.15,-1.77355,1.91698,-1.82517,1.80124,0.0516235,0.115744
3.155,-1.76398,1.91101,-1.81678,1.79474,0.0528012,0.116265
3.16,-1.75444,1.90484,-1.80762,1.79183,0.0531856,0.113019
3.165,-1.74493,1.8985,-1.78969,1.78523,0.044765,0.113271
3.17,-1.73545,1.89196,-1.78016,1.78472,0.0447035,0.107239
3.175,-1.72601,1.88525,-1.77253,1.78134,0.0465172,0.103905
3.18,-1.7166,1.87835,-1.76299,1.77537,0.0463896,0.10298
3.185,-1.70723,1.87127,-1.7546,1.77439,0.0473714,0.0968813
3.19,-1.69789,1.86401,-1.74544,1.77204,0.0475544,0.0919698
3.195,-1.68859,1.85658,-1.7359,1.7714,0.0473192,0.0851794
3.2,-1.67932,1.84896,-1.72789,1.76495,0.0485713,0.0840074
3.205,-1.6701,1.84117,-1.7195,1.75622,0.0494043,0.0849448
3.21,-1.66091,1.8332,-1.71073,1.74837,0.0498165,0.0848339
3.215,-1.65176,1.82506,-1.69356,1.73508,0.0417961,0.0899805
3.22,-1.64266,1.81674,-1.68441,1.73227,0.0417454,0.084478
3.225,-1.6336,1.80826,-1.67754,1.72974,0.0439415,0.0785228
3.23,-1.62458,1.7996,-1.66686,1.72453,0.0422801,0.0750747
3.235,-1.6156,1.79078,-1.65961,1.71838,0.0440082,0.0724023
3.24,-1.60667,1.78179,-1.65198,1.70991,0.0453103,0.0718776
3.245,-1.59778,1.77263,-1.64321,1.70375,0.0454226,0.0688751
3.25,-1.58894,1.76331,-1.62718,1.69748,0.0382398,0.0658293
3.255,-1.58015,1.75382,-1.61879,1.69256,0.0386404,0.061256
3.26,-1.57141,1.74417,-1.61002,1.69107,0.0386116,0.0530996
3.265,-1.56271,1.73437,-1.60239,1.6868,0.0396786,0.0475646
3.27,-1.55406,1.7244,-1.59476,1.67417,0.0406962,0.0502352
3.275,-1.54547,1.71428,-1.58637,1.66572,0.0408997,0.0485553
3.28,-1.53692,1.704,-1.57073,1.65378,0.0338052,0.0502232
3.285,-1.52843,1.69357,-1.56271,1.64444,0.0342883,0.0491262
3.29,-1.51998,1.68299,-1.55394,1.64191,0.033956,0.0410834
3.295,-1.5116,1.67226,-1.54669,1.63083,0.0350962,0.0414279
3.3,-1.50326,1.66138,-1.53944,1.61353,0.0361825,0.0478423
3.305,-1.49498,1.65035,-1.53105,1.60676,0.0360685,0.0435896
3.31,-1.48676,1.63918,-1.52266,1.60359,0.0359001,0.0355846
3.315,-1.47859,1.62786,-1.51656,1.59635,0.0379642,0.0315156
3.32,-1.47048,1.61641,-1.50053,1.58278,0.0300532,0.0336222
3.325,-1.46243,1.60481,-1.49367,1.57615,0.0312399,0.0286578
3.33,-1.45443,1.59308,-1.48604,1.55554,0.0316043,0.0375454
3.335,-1.4465,1.58121,-1.47917,1.54137,0.0326737,0.0398404
3.34,-1.43862,1.56922,-1.47154,1.53302,0.0329204,0.0361904
3.345,-1.43081,1.55708,-1.46506,1.51818,0.0342512,0.0389006
3.35,-1.42305,1.54483,-1.4498,1.495,0.0267473,0.049821
3.355,-1.41536,1.53244,-1.44331,1.49129,0.0279555,0.0411471
3.36,-1.40773,1.51993,-1.43721,1.47916,0.0294829,0.0407685
3.365,-1.40016,1.50729,-1.42958,1.4741,0.0294216,0.0331932
3.37,-1.39265,1.49454,-1.42271,1.46955,0.0300598,0.0249915
3.375,-1.38521,1.48167,-1.41585,1.45519,0.0306339,0.0264728
3.38,-1.37784,1.46868,-1.41012,1.44228,0.0322878,0.0264026
3.385,-1.37053,1.45558,-1.40135,1.44384,0.0308247,0.0117401
3.39,-1.36328,1.44236,-1.38876,1.42218,0.0254801,0.020181
3.395,-1.3561,1.42904,-1.38113,1.41549,0.0250293,0.0135451
3.4,-1.34899,1.41561,-1.37465,1.4168,0.0256559,-0.00119224
3.405,-1.34195,1.40208,-1.36778,1.40626,0.0258337,-0.00418152
3.41,-1.33497,1.38844,-1.36244,1.38798,0.0274695,0.000464004
3.415,-1.32806,1.37471,-1.35596,1.37885,0.0278924,-0.00414397
3.42,-1.32122,1.36087,-1.34833,1.37357,0.027102,-0.0126921
3.425,-1.31445,1.34695,-1.3365,1.34753,0.0220451,-0.000586587
3.43,-1.30775,1.33293,-1.3304,1.34245,0.0226413,-0.0095222
3.435,-1.30112,1.31882,-1.32315,1.34081,0.0220228,-0.0219859
3.44,-1.29457,1.30463,-1.31666,1.332,0.0220965,-0.0273746
3.445,-1.28808,1.29035,-1.31132,1.31675,0.0232433,-0.026402
3.45,-1.28166,1.27599,-1.3056,1.30302,0.0239372,-0.027036
3.455,-1.27532,1.26155,-1.29912,1.29507,0.0237961,-0.033517
3.46,-1.26905,1.24703,-1.29301,1.28497,0.0239631,-0.0379394
3.465,-1.26285,1.23245,-1.28767,1.27149,0.0248212,-0.0390486
3.47,-1.25672,1.21779,-1.27584,1.25006,0.0191213,-0.03227
3.475,-1.25067,1.20306,-1.27012,1.24886,0.0194514,-0.0458001
3.48,-1.24469,1.18827,-1.26402,1.23753,0.0193262,-0.0492583
3.485,-1.23879,1.17342,-1.25486,1.22147,0.0160752,-0.0480509
3.49,-1.23296,1.15851,-1.25372,1.20994,0.0207606,-0.051439
3.495,-1.2272,1.14354,-1.24723,1.20104,0.0200308,-0.0575007
3.5,-1.22152,1.12852,-1.24266,1.18716,0.0211333,-0.0586455
3.505,-1.21592,1.11344,-1.2377,1.17028,0.0217791,-0.0568325
3.51,-1.21039,1.09833,-1.23159,1.15801,0.021205,-0.0596855
3.515,-1.20494,1.08316,-1.22663,1.15137,0.0216996,-0.0682048
3.52,-1.19956,1.06796,-1.22168,1.13806,0.0221184,-0.0701033
3.525,-1.19426,1.05272,-1.21099,1.11956,0.0167389,-0.0668422
